UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,AIRCRAFT_TYPE,MONTH
DL,Delta Air Lines Inc.,12953,11298,724,10
DL,Delta Air Lines Inc.,12953,10721,724,10
DL,Delta Air Lines Inc.,12953,13198,724,10
DL,Delta Air Lines Inc.,14771,14747,724,10
DL,Delta Air Lines Inc.,13198,13487,724,10
DL,Delta Air Lines Inc.,13198,11298,724,10
DL,Delta Air Lines Inc.,12478,12953,724,10
DL,Delta Air Lines Inc.,11433,13485,614,10
DL,Delta Air Lines Inc.,11433,12953,614,10
DL,Delta Air Lines Inc.,11433,13121,614,10
DL,Delta Air Lines Inc.,11193,11067,614,10
DL,Delta Air Lines Inc.,11067,11193,614,10
DL,Delta Air Lines Inc.,11067,13485,614,10
DL,Delta Air Lines Inc.,11150,10397,614,10
DL,Delta Air Lines Inc.,11150,12951,614,10
DL,Delta Air Lines Inc.,11953,14492,614,10
DL,Delta Air Lines Inc.,14869,12889,614,10
DL,Delta Air Lines Inc.,12889,14747,614,10
DL,Delta Air Lines Inc.,12889,13486,614,10
DL,Delta Air Lines Inc.,10781,11150,614,10
DL,Delta Air Lines Inc.,14747,13486,614,10
DL,Delta Air Lines Inc.,11637,13487,614,10
DL,Delta Air Lines Inc.,11637,10397,614,10
DL,Delta Air Lines Inc.,11637,10685,614,10
DL,Delta Air Lines Inc.,13486,14869,614,10
DL,Delta Air Lines Inc.,13486,12889,614,10
DL,Delta Air Lines Inc.,13485,11433,614,10
DL,Delta Air Lines Inc.,13485,11067,614,10
DL,Delta Air Lines Inc.,13485,12878,614,10
DL,Delta Air Lines Inc.,12878,13485,614,10
DL,Delta Air Lines Inc.,11259,13851,614,10
DL,Delta Air Lines Inc.,14492,10397,614,10
DL,Delta Air Lines Inc.,14492,13204,614,10
DL,Delta Air Lines Inc.,12191,10397,614,10
DL,Delta Air Lines Inc.,12191,10721,614,10
DL,Delta Air Lines Inc.,14100,12197,614,10
DL,Delta Air Lines Inc.,10397,11150,614,10
DL,Delta Air Lines Inc.,10397,11637,614,10
DL,Delta Air Lines Inc.,10397,13485,614,10
DL,Delta Air Lines Inc.,10397,14492,614,10
DL,Delta Air Lines Inc.,10397,12191,614,10
DL,Delta Air Lines Inc.,10397,10721,614,10
DL,Delta Air Lines Inc.,10397,13851,614,10
DL,Delta Air Lines Inc.,10397,16218,614,10
DL,Delta Air Lines Inc.,12197,12478,614,10
DL,Delta Air Lines Inc.,10721,12191,614,10
DL,Delta Air Lines Inc.,10721,10397,614,10
DL,Delta Air Lines Inc.,13121,11433,614,10
DL,Delta Air Lines Inc.,13121,10397,614,10
DL,Delta Air Lines Inc.,12478,14100,614,10
DL,Delta Air Lines Inc.,12951,10781,614,10
DL,Delta Air Lines Inc.,13204,11953,614,10
DL,Delta Air Lines Inc.,13851,11433,614,10
DL,Delta Air Lines Inc.,13851,11259,614,10
DL,Delta Air Lines Inc.,10685,11637,614,10
DL,Delta Air Lines Inc.,11433,13487,626,10
DL,Delta Air Lines Inc.,11433,12478,626,10
DL,Delta Air Lines Inc.,11193,11618,626,10
DL,Delta Air Lines Inc.,11193,10821,626,10
DL,Delta Air Lines Inc.,11193,11977,626,10
DL,Delta Air Lines Inc.,11193,10397,626,10
DL,Delta Air Lines Inc.,11193,12478,626,10
DL,Delta Air Lines Inc.,10792,10693,626,10
DL,Delta Air Lines Inc.,10792,12478,626,10
DL,Delta Air Lines Inc.,15016,10397,626,10
DL,Delta Air Lines Inc.,15016,12892,626,10
DL,Delta Air Lines Inc.,11618,11193,626,10
DL,Delta Air Lines Inc.,11618,11057,626,10
DL,Delta Air Lines Inc.,11618,10693,626,10
DL,Delta Air Lines Inc.,11618,12478,626,10
DL,Delta Air Lines Inc.,15304,14307,626,10
DL,Delta Air Lines Inc.,15304,10397,626,10
DL,Delta Air Lines Inc.,12451,10693,626,10
DL,Delta Air Lines Inc.,10821,11193,626,10
DL,Delta Air Lines Inc.,10821,12339,626,10
DL,Delta Air Lines Inc.,13487,11433,626,10
DL,Delta Air Lines Inc.,13487,11057,626,10
DL,Delta Air Lines Inc.,13487,10397,626,10
DL,Delta Air Lines Inc.,11977,11193,626,10
DL,Delta Air Lines Inc.,11977,13487,626,10
DL,Delta Air Lines Inc.,11977,14122,626,10
DL,Delta Air Lines Inc.,11057,11618,626,10
DL,Delta Air Lines Inc.,11057,13487,626,10
DL,Delta Air Lines Inc.,11057,11298,626,10
DL,Delta Air Lines Inc.,11057,10397,626,10
DL,Delta Air Lines Inc.,12339,10821,626,10
DL,Delta Air Lines Inc.,12339,10397,626,10
DL,Delta Air Lines Inc.,14307,15304,626,10
DL,Delta Air Lines Inc.,14122,11977,626,10
DL,Delta Air Lines Inc.,14122,10397,626,10
DL,Delta Air Lines Inc.,12264,11618,626,10
DL,Delta Air Lines Inc.,11298,11057,626,10
DL,Delta Air Lines Inc.,10693,10792,626,10
DL,Delta Air Lines Inc.,10693,11618,626,10
DL,Delta Air Lines Inc.,10693,12451,626,10
DL,Delta Air Lines Inc.,10693,10397,626,10
DL,Delta Air Lines Inc.,10397,15016,626,10
DL,Delta Air Lines Inc.,10397,11618,626,10
DL,Delta Air Lines Inc.,10397,15304,626,10
DL,Delta Air Lines Inc.,10397,11977,626,10
DL,Delta Air Lines Inc.,10397,11057,626,10
DL,Delta Air Lines Inc.,10397,14122,626,10
DL,Delta Air Lines Inc.,10397,10693,626,10
DL,Delta Air Lines Inc.,10397,12892,626,10
DL,Delta Air Lines Inc.,10397,11697,626,10
DL,Delta Air Lines Inc.,12892,15016,626,10
DL,Delta Air Lines Inc.,12892,10397,626,10
DL,Delta Air Lines Inc.,12892,14771,626,10
DL,Delta Air Lines Inc.,11697,10397,626,10
DL,Delta Air Lines Inc.,14771,12892,626,10
DL,Delta Air Lines Inc.,12478,11193,626,10
DL,Delta Air Lines Inc.,12478,10792,626,10
DL,Delta Air Lines Inc.,12478,12339,626,10
DL,Delta Air Lines Inc.,12478,12264,626,10
DL,Delta Air Lines Inc.,12478,10397,626,10
DL,Delta Air Lines Inc.,11042,13930,622,10
DL,Delta Air Lines Inc.,11042,11618,622,10
DL,Delta Air Lines Inc.,11042,11292,622,10
DL,Delta Air Lines Inc.,11042,13342,622,10
DL,Delta Air Lines Inc.,11042,13244,622,10
DL,Delta Air Lines Inc.,11042,12339,622,10
DL,Delta Air Lines Inc.,11042,12264,622,10
DL,Delta Air Lines Inc.,11042,10693,622,10
DL,Delta Air Lines Inc.,11042,10397,622,10
DL,Delta Air Lines Inc.,11042,13232,622,10
DL,Delta Air Lines Inc.,11433,11042,622,10
DL,Delta Air Lines Inc.,11433,13930,622,10
DL,Delta Air Lines Inc.,11433,14683,622,10
DL,Delta Air Lines Inc.,11433,13029,622,10
DL,Delta Air Lines Inc.,11433,11618,622,10
DL,Delta Air Lines Inc.,11433,13487,622,10
DL,Delta Air Lines Inc.,11433,13342,622,10
DL,Delta Air Lines Inc.,11433,13485,622,10
DL,Delta Air Lines Inc.,11433,13244,622,10
DL,Delta Air Lines Inc.,11433,11259,622,10
DL,Delta Air Lines Inc.,11433,14574,622,10
DL,Delta Air Lines Inc.,11433,14100,622,10
DL,Delta Air Lines Inc.,11433,12264,622,10
DL,Delta Air Lines Inc.,11433,10540,622,10
DL,Delta Air Lines Inc.,11433,10721,622,10
DL,Delta Air Lines Inc.,11433,13232,622,10
DL,Delta Air Lines Inc.,11193,12339,622,10
DL,Delta Air Lines Inc.,10792,11618,622,10
DL,Delta Air Lines Inc.,13303,14683,622,10
DL,Delta Air Lines Inc.,13303,11618,622,10
DL,Delta Air Lines Inc.,13303,15304,622,10
DL,Delta Air Lines Inc.,13303,11057,622,10
DL,Delta Air Lines Inc.,13303,13244,622,10
DL,Delta Air Lines Inc.,13303,12339,622,10
DL,Delta Air Lines Inc.,13303,12191,622,10
DL,Delta Air Lines Inc.,13303,12264,622,10
DL,Delta Air Lines Inc.,13303,10397,622,10
DL,Delta Air Lines Inc.,13303,10540,622,10
DL,Delta Air Lines Inc.,13303,11697,622,10
DL,Delta Air Lines Inc.,13303,13204,622,10
DL,Delta Air Lines Inc.,13930,11042,622,10
DL,Delta Air Lines Inc.,13930,11433,622,10
DL,Delta Air Lines Inc.,13930,13342,622,10
DL,Delta Air Lines Inc.,13930,13495,622,10
DL,Delta Air Lines Inc.,13930,10721,622,10
DL,Delta Air Lines Inc.,13930,13851,622,10
DL,Delta Air Lines Inc.,13891,11618,622,10
DL,Delta Air Lines Inc.,14683,11433,622,10
DL,Delta Air Lines Inc.,14683,13303,622,10
DL,Delta Air Lines Inc.,14683,11292,622,10
DL,Delta Air Lines Inc.,14683,12339,622,10
DL,Delta Air Lines Inc.,14683,11259,622,10
DL,Delta Air Lines Inc.,14683,12191,622,10
DL,Delta Air Lines Inc.,14683,13495,622,10
DL,Delta Air Lines Inc.,14683,10693,622,10
DL,Delta Air Lines Inc.,14683,13204,622,10
DL,Delta Air Lines Inc.,14683,13851,622,10
DL,Delta Air Lines Inc.,14893,14869,622,10
DL,Delta Air Lines Inc.,14893,14057,622,10
DL,Delta Air Lines Inc.,14893,12892,622,10
DL,Delta Air Lines Inc.,14893,14107,622,10
DL,Delta Air Lines Inc.,14893,10800,622,10
DL,Delta Air Lines Inc.,14893,13851,622,10
DL,Delta Air Lines Inc.,13029,11433,622,10
DL,Delta Air Lines Inc.,15412,10599,622,10
DL,Delta Air Lines Inc.,15412,10397,622,10
DL,Delta Air Lines Inc.,11618,11433,622,10
DL,Delta Air Lines Inc.,11618,13303,622,10
DL,Delta Air Lines Inc.,11618,12889,622,10
DL,Delta Air Lines Inc.,11618,13487,622,10
DL,Delta Air Lines Inc.,11618,13342,622,10
DL,Delta Air Lines Inc.,11618,11057,622,10
DL,Delta Air Lines Inc.,11618,12339,622,10
DL,Delta Air Lines Inc.,11618,14100,622,10
DL,Delta Air Lines Inc.,11618,13495,622,10
DL,Delta Air Lines Inc.,11618,12264,622,10
DL,Delta Air Lines Inc.,11618,14112,622,10
DL,Delta Air Lines Inc.,11618,10397,622,10
DL,Delta Air Lines Inc.,11618,10540,622,10
DL,Delta Air Lines Inc.,11618,12197,622,10
DL,Delta Air Lines Inc.,11618,10721,622,10
DL,Delta Air Lines Inc.,10868,10693,622,10
DL,Delta Air Lines Inc.,11150,10397,622,10
DL,Delta Air Lines Inc.,11150,15919,622,10
DL,Delta Air Lines Inc.,11953,10693,622,10
DL,Delta Air Lines Inc.,14696,13487,622,10
DL,Delta Air Lines Inc.,14696,14492,622,10
DL,Delta Air Lines Inc.,14696,14574,622,10
DL,Delta Air Lines Inc.,13809,10397,622,10
DL,Delta Air Lines Inc.,13244,11042,622,10
DL,Delta Air Lines Inc.,13244,11433,622,10
DL,Delta Air Lines Inc.,13244,11618,622,10
DL,Delta Air Lines Inc.,13244,11292,622,10
DL,Delta Air Lines Inc.,13244,10559,622,10
DL,Delta Air Lines Inc.,13244,13342,622,10
DL,Delta Air Lines Inc.,13244,11057,622,10
DL,Delta Air Lines Inc.,13244,12339,622,10
DL,Delta Air Lines Inc.,13244,11259,622,10
DL,Delta Air Lines Inc.,13244,10397,622,10
DL,Delta Air Lines Inc.,13244,12892,622,10
DL,Delta Air Lines Inc.,13244,10423,622,10
DL,Delta Air Lines Inc.,13244,13851,622,10
DL,Delta Air Lines Inc.,15304,11433,622,10
DL,Delta Air Lines Inc.,15304,10792,622,10
DL,Delta Air Lines Inc.,15304,13303,622,10
DL,Delta Air Lines Inc.,15304,11292,622,10
DL,Delta Air Lines Inc.,15304,10693,622,10
DL,Delta Air Lines Inc.,15304,10397,622,10
DL,Delta Air Lines Inc.,15304,11697,622,10
DL,Delta Air Lines Inc.,15304,10721,622,10
DL,Delta Air Lines Inc.,15304,13204,622,10
DL,Delta Air Lines Inc.,11292,14683,622,10
DL,Delta Air Lines Inc.,11292,14869,622,10
DL,Delta Air Lines Inc.,11292,12889,622,10
DL,Delta Air Lines Inc.,11292,13341,622,10
DL,Delta Air Lines Inc.,11292,13487,622,10
DL,Delta Air Lines Inc.,11292,11123,622,10
DL,Delta Air Lines Inc.,11292,11259,622,10
DL,Delta Air Lines Inc.,11292,12264,622,10
DL,Delta Air Lines Inc.,11292,12892,622,10
DL,Delta Air Lines Inc.,11292,14107,622,10
DL,Delta Air Lines Inc.,11292,14771,622,10
DL,Delta Air Lines Inc.,11292,13232,622,10
DL,Delta Air Lines Inc.,11292,13851,622,10
DL,Delta Air Lines Inc.,14869,14683,622,10
DL,Delta Air Lines Inc.,14869,14893,622,10
DL,Delta Air Lines Inc.,14869,11292,622,10
DL,Delta Air Lines Inc.,14869,13487,622,10
DL,Delta Air Lines Inc.,14869,14057,622,10
DL,Delta Air Lines Inc.,14869,13342,622,10
DL,Delta Air Lines Inc.,14869,11057,622,10
DL,Delta Air Lines Inc.,14869,12191,622,10
DL,Delta Air Lines Inc.,14869,13495,622,10
DL,Delta Air Lines Inc.,14869,13232,622,10
DL,Delta Air Lines Inc.,14869,14314,622,10
DL,Delta Air Lines Inc.,13341,13487,622,10
DL,Delta Air Lines Inc.,12889,12954,622,10
DL,Delta Air Lines Inc.,12889,14893,622,10
DL,Delta Air Lines Inc.,12889,11618,622,10
DL,Delta Air Lines Inc.,12889,11292,622,10
DL,Delta Air Lines Inc.,12889,14869,622,10
DL,Delta Air Lines Inc.,12889,11259,622,10
DL,Delta Air Lines Inc.,12889,12892,622,10
DL,Delta Air Lines Inc.,12889,14831,622,10
DL,Delta Air Lines Inc.,12889,14107,622,10
DL,Delta Air Lines Inc.,14303,14314,622,10
DL,Delta Air Lines Inc.,14679,14747,622,10
DL,Delta Air Lines Inc.,10559,11292,622,10
DL,Delta Air Lines Inc.,10559,14057,622,10
DL,Delta Air Lines Inc.,10781,12945,622,10
DL,Delta Air Lines Inc.,10781,10397,622,10
DL,Delta Air Lines Inc.,10781,15374,622,10
DL,Delta Air Lines Inc.,11996,15096,622,10
DL,Delta Air Lines Inc.,11996,15249,622,10
DL,Delta Air Lines Inc.,11996,10397,622,10
DL,Delta Air Lines Inc.,10990,10397,622,10
DL,Delta Air Lines Inc.,15096,11996,622,10
DL,Delta Air Lines Inc.,15096,14122,622,10
DL,Delta Air Lines Inc.,13487,11433,622,10
DL,Delta Air Lines Inc.,13487,13930,622,10
DL,Delta Air Lines Inc.,13487,11292,622,10
DL,Delta Air Lines Inc.,13487,11996,622,10
DL,Delta Air Lines Inc.,13487,11123,622,10
DL,Delta Air Lines Inc.,13487,13342,622,10
DL,Delta Air Lines Inc.,13487,14696,622,10
DL,Delta Air Lines Inc.,13487,11057,622,10
DL,Delta Air Lines Inc.,13487,13244,622,10
DL,Delta Air Lines Inc.,13487,13495,622,10
DL,Delta Air Lines Inc.,13487,10693,622,10
DL,Delta Air Lines Inc.,13487,12892,622,10
DL,Delta Air Lines Inc.,13487,13232,622,10
DL,Delta Air Lines Inc.,13487,14908,622,10
DL,Delta Air Lines Inc.,13487,13204,622,10
DL,Delta Air Lines Inc.,14747,14771,622,10
DL,Delta Air Lines Inc.,14057,14893,622,10
DL,Delta Air Lines Inc.,14057,10559,622,10
DL,Delta Air Lines Inc.,14057,13487,622,10
DL,Delta Air Lines Inc.,14057,11057,622,10
DL,Delta Air Lines Inc.,14057,12892,622,10
DL,Delta Air Lines Inc.,14057,14107,622,10
DL,Delta Air Lines Inc.,14057,14771,622,10
DL,Delta Air Lines Inc.,11123,11292,622,10
DL,Delta Air Lines Inc.,11123,12892,622,10
DL,Delta Air Lines Inc.,11123,13204,622,10
DL,Delta Air Lines Inc.,13342,13303,622,10
DL,Delta Air Lines Inc.,13342,13930,622,10
DL,Delta Air Lines Inc.,13342,11618,622,10
DL,Delta Air Lines Inc.,13342,11292,622,10
DL,Delta Air Lines Inc.,13342,14869,622,10
DL,Delta Air Lines Inc.,13342,13487,622,10
DL,Delta Air Lines Inc.,13342,13244,622,10
DL,Delta Air Lines Inc.,13342,12339,622,10
DL,Delta Air Lines Inc.,13342,14112,622,10
DL,Delta Air Lines Inc.,13342,10397,622,10
DL,Delta Air Lines Inc.,13342,13851,622,10
DL,Delta Air Lines Inc.,13485,11433,622,10
DL,Delta Air Lines Inc.,15153,15412,622,10
DL,Delta Air Lines Inc.,15153,11049,622,10
DL,Delta Air Lines Inc.,15153,10397,622,10
DL,Delta Air Lines Inc.,11057,11042,622,10
DL,Delta Air Lines Inc.,11057,13303,622,10
DL,Delta Air Lines Inc.,11057,11618,622,10
DL,Delta Air Lines Inc.,11057,13487,622,10
DL,Delta Air Lines Inc.,11057,13244,622,10
DL,Delta Air Lines Inc.,11057,14100,622,10
DL,Delta Air Lines Inc.,11057,14122,622,10
DL,Delta Air Lines Inc.,11057,12264,622,10
DL,Delta Air Lines Inc.,11057,10693,622,10
DL,Delta Air Lines Inc.,11057,10540,622,10
DL,Delta Air Lines Inc.,11057,13204,622,10
DL,Delta Air Lines Inc.,11057,13851,622,10
DL,Delta Air Lines Inc.,12339,11042,622,10
DL,Delta Air Lines Inc.,12339,13303,622,10
DL,Delta Air Lines Inc.,12339,13930,622,10
DL,Delta Air Lines Inc.,12339,11618,622,10
DL,Delta Air Lines Inc.,12339,13342,622,10
DL,Delta Air Lines Inc.,12339,11057,622,10
DL,Delta Air Lines Inc.,12339,13244,622,10
DL,Delta Air Lines Inc.,12339,11259,622,10
DL,Delta Air Lines Inc.,12339,12197,622,10
DL,Delta Air Lines Inc.,12339,13232,622,10
DL,Delta Air Lines Inc.,10599,15153,622,10
DL,Delta Air Lines Inc.,12173,10397,622,10
DL,Delta Air Lines Inc.,11259,14683,622,10
DL,Delta Air Lines Inc.,11259,11292,622,10
DL,Delta Air Lines Inc.,11259,14869,622,10
DL,Delta Air Lines Inc.,11259,12889,622,10
DL,Delta Air Lines Inc.,11259,11123,622,10
DL,Delta Air Lines Inc.,11259,13342,622,10
DL,Delta Air Lines Inc.,11259,13495,622,10
DL,Delta Air Lines Inc.,11259,12892,622,10
DL,Delta Air Lines Inc.,11259,13851,622,10
DL,Delta Air Lines Inc.,11049,15153,622,10
DL,Delta Air Lines Inc.,14492,14696,622,10
DL,Delta Air Lines Inc.,14492,15249,622,10
DL,Delta Air Lines Inc.,14492,10397,622,10
DL,Delta Air Lines Inc.,14574,15096,622,10
DL,Delta Air Lines Inc.,14574,14696,622,10
DL,Delta Air Lines Inc.,14574,14122,622,10
DL,Delta Air Lines Inc.,12191,14683,622,10
DL,Delta Air Lines Inc.,12191,11057,622,10
DL,Delta Air Lines Inc.,12191,13495,622,10
DL,Delta Air Lines Inc.,12191,12264,622,10
DL,Delta Air Lines Inc.,12191,10397,622,10
DL,Delta Air Lines Inc.,12191,10721,622,10
DL,Delta Air Lines Inc.,12191,13232,622,10
DL,Delta Air Lines Inc.,12191,12478,622,10
DL,Delta Air Lines Inc.,12191,13851,622,10
DL,Delta Air Lines Inc.,14100,11433,622,10
DL,Delta Air Lines Inc.,14100,11618,622,10
DL,Delta Air Lines Inc.,14100,14307,622,10
DL,Delta Air Lines Inc.,14100,13495,622,10
DL,Delta Air Lines Inc.,14100,14122,622,10
DL,Delta Air Lines Inc.,14100,12264,622,10
DL,Delta Air Lines Inc.,14100,10397,622,10
DL,Delta Air Lines Inc.,14100,11697,622,10
DL,Delta Air Lines Inc.,14100,10721,622,10
DL,Delta Air Lines Inc.,14100,13851,622,10
DL,Delta Air Lines Inc.,14307,12197,622,10
DL,Delta Air Lines Inc.,13495,14683,622,10
DL,Delta Air Lines Inc.,13495,15304,622,10
DL,Delta Air Lines Inc.,13495,14869,622,10
DL,Delta Air Lines Inc.,13495,13487,622,10
DL,Delta Air Lines Inc.,13495,13244,622,10
DL,Delta Air Lines Inc.,13495,11259,622,10
DL,Delta Air Lines Inc.,13495,12191,622,10
DL,Delta Air Lines Inc.,13495,14100,622,10
DL,Delta Air Lines Inc.,13495,14122,622,10
DL,Delta Air Lines Inc.,13495,12264,622,10
DL,Delta Air Lines Inc.,13495,12197,622,10
DL,Delta Air Lines Inc.,13495,13232,622,10
DL,Delta Air Lines Inc.,13495,13204,622,10
DL,Delta Air Lines Inc.,14122,11433,622,10
DL,Delta Air Lines Inc.,14122,11193,622,10
DL,Delta Air Lines Inc.,14122,15304,622,10
DL,Delta Air Lines Inc.,14122,14574,622,10
DL,Delta Air Lines Inc.,14122,10693,622,10
DL,Delta Air Lines Inc.,12264,13303,622,10
DL,Delta Air Lines Inc.,12264,11618,622,10
DL,Delta Air Lines Inc.,12264,15304,622,10
DL,Delta Air Lines Inc.,12264,11057,622,10
DL,Delta Air Lines Inc.,12264,12339,622,10
DL,Delta Air Lines Inc.,12264,12191,622,10
DL,Delta Air Lines Inc.,12264,14100,622,10
DL,Delta Air Lines Inc.,12264,10397,622,10
DL,Delta Air Lines Inc.,12264,10540,622,10
DL,Delta Air Lines Inc.,12264,11697,622,10
DL,Delta Air Lines Inc.,12264,12197,622,10
DL,Delta Air Lines Inc.,12264,10721,622,10
DL,Delta Air Lines Inc.,12264,12478,622,10
DL,Delta Air Lines Inc.,12945,10781,622,10
DL,Delta Air Lines Inc.,12945,13487,622,10
DL,Delta Air Lines Inc.,12945,12007,622,10
DL,Delta Air Lines Inc.,12945,10397,622,10
DL,Delta Air Lines Inc.,10693,10868,622,10
DL,Delta Air Lines Inc.,10693,13809,622,10
DL,Delta Air Lines Inc.,10693,12339,622,10
DL,Delta Air Lines Inc.,10693,11259,622,10
DL,Delta Air Lines Inc.,10693,14100,622,10
DL,Delta Air Lines Inc.,10693,10397,622,10
DL,Delta Air Lines Inc.,10693,10800,622,10
DL,Delta Air Lines Inc.,10693,13204,622,10
DL,Delta Air Lines Inc.,15370,11292,622,10
DL,Delta Air Lines Inc.,15249,11996,622,10
DL,Delta Air Lines Inc.,15249,14492,622,10
DL,Delta Air Lines Inc.,15249,10397,622,10
DL,Delta Air Lines Inc.,14112,15304,622,10
DL,Delta Air Lines Inc.,14112,10397,622,10
DL,Delta Air Lines Inc.,14112,10721,622,10
DL,Delta Air Lines Inc.,14112,12478,622,10
DL,Delta Air Lines Inc.,10397,11042,622,10
DL,Delta Air Lines Inc.,10397,13303,622,10
DL,Delta Air Lines Inc.,10397,15412,622,10
DL,Delta Air Lines Inc.,10397,11618,622,10
DL,Delta Air Lines Inc.,10397,11150,622,10
DL,Delta Air Lines Inc.,10397,10781,622,10
DL,Delta Air Lines Inc.,10397,10990,622,10
DL,Delta Air Lines Inc.,10397,11953,622,10
DL,Delta Air Lines Inc.,10397,13342,622,10
DL,Delta Air Lines Inc.,10397,15153,622,10
DL,Delta Air Lines Inc.,10397,11057,622,10
DL,Delta Air Lines Inc.,10397,13244,622,10
DL,Delta Air Lines Inc.,10397,14492,622,10
DL,Delta Air Lines Inc.,10397,12191,622,10
DL,Delta Air Lines Inc.,10397,14100,622,10
DL,Delta Air Lines Inc.,10397,13495,622,10
DL,Delta Air Lines Inc.,10397,12945,622,10
DL,Delta Air Lines Inc.,10397,10693,622,10
DL,Delta Air Lines Inc.,10397,15249,622,10
DL,Delta Air Lines Inc.,10397,12892,622,10
DL,Delta Air Lines Inc.,10397,11697,622,10
DL,Delta Air Lines Inc.,10397,10721,622,10
DL,Delta Air Lines Inc.,10397,12478,622,10
DL,Delta Air Lines Inc.,10540,13930,622,10
DL,Delta Air Lines Inc.,10540,11618,622,10
DL,Delta Air Lines Inc.,10540,12191,622,10
DL,Delta Air Lines Inc.,10540,12264,622,10
DL,Delta Air Lines Inc.,10540,12197,622,10
DL,Delta Air Lines Inc.,10540,13204,622,10
DL,Delta Air Lines Inc.,12892,13891,622,10
DL,Delta Air Lines Inc.,12892,14683,622,10
DL,Delta Air Lines Inc.,12892,14893,622,10
DL,Delta Air Lines Inc.,12892,11618,622,10
DL,Delta Air Lines Inc.,12892,12889,622,10
DL,Delta Air Lines Inc.,12892,13487,622,10
DL,Delta Air Lines Inc.,12892,14057,622,10
DL,Delta Air Lines Inc.,12892,11259,622,10
DL,Delta Air Lines Inc.,12892,10693,622,10
DL,Delta Air Lines Inc.,12892,10397,622,10
DL,Delta Air Lines Inc.,12892,14107,622,10
DL,Delta Air Lines Inc.,12892,14771,622,10
DL,Delta Air Lines Inc.,12892,14908,622,10
DL,Delta Air Lines Inc.,12007,12945,622,10
DL,Delta Air Lines Inc.,11697,11433,622,10
DL,Delta Air Lines Inc.,11697,15304,622,10
DL,Delta Air Lines Inc.,11697,11057,622,10
DL,Delta Air Lines Inc.,11697,14100,622,10
DL,Delta Air Lines Inc.,11697,13495,622,10
DL,Delta Air Lines Inc.,11697,12264,622,10
DL,Delta Air Lines Inc.,11697,10397,622,10
DL,Delta Air Lines Inc.,11697,13204,622,10
DL,Delta Air Lines Inc.,12197,10559,622,10
DL,Delta Air Lines Inc.,12197,12339,622,10
DL,Delta Air Lines Inc.,12197,14100,622,10
DL,Delta Air Lines Inc.,12197,12264,622,10
DL,Delta Air Lines Inc.,12197,10540,622,10
DL,Delta Air Lines Inc.,12197,10721,622,10
DL,Delta Air Lines Inc.,12197,13232,622,10
DL,Delta Air Lines Inc.,12197,13204,622,10
DL,Delta Air Lines Inc.,10721,11618,622,10
DL,Delta Air Lines Inc.,10721,13342,622,10
DL,Delta Air Lines Inc.,10721,12191,622,10
DL,Delta Air Lines Inc.,10721,14100,622,10
